Date-Time,Instantaneous computed discharge (cfs),Computed instantaneous suspended sediment (mg/L),"Computed instantaneous suspended sediment, lower 90% prediction (mg/L)","Computed instantaneous suspended sediment, upper 90% prediction (mg/L)",Instantaneous specific conductance at 25 degrees Celsius (uS/cm),Instantaneous turbidity (FNU)
08/30/2019 02:00,888,34,29,40,650,15
08/30/2019 01:00,888,30,26,36,650,12
08/30/2019 00:00,892,30,25,35,650,12
08/29/2019 23:00,892,29,25,34,650,11
08/29/2019 22:00,892,28,24,33,650,11
08/29/2019 21:00,892,26,22,31,650,9.5
08/29/2019 20:00,895,26,22,31,650,9.1
08/29/2019 19:00,888,25,21,29,650,8.3
08/29/2019 18:00,895,26,22,31,650,9.1
08/29/2019 17:00,895,27,23,32,650,9.7
08/29/2019 16:00,892,25,21,30,650,8.5
08/29/2019 15:00,895,--,--,--,650,--
08/29/2019 14:00,899,--,--,--,650,--
08/29/2019 13:00,899,--,--,--,650,--
08/29/2019 12:00,906,--,--,--,650,--
08/29/2019 11:00,913,--,--,--,650,--
08/29/2019 10:00,913,--,--,--,650,--
08/29/2019 09:00,913,--,--,--,650,--
08/29/2019 08:00,913,--,--,--,650,--
08/29/2019 07:00,917,--,--,--,650,--
08/29/2019 06:00,917,--,--,--,650,--
08/29/2019 05:00,917,--,--,--,650,--
08/29/2019 04:00,921,35,30,42,650,16
08/29/2019 03:00,921,35,30,42,650,16
08/29/2019 02:00,921,35,29,41,650,15
08/29/2019 01:00,924,35,29,41,650,15
08/29/2019 00:00,928,35,29,41,650,15
08/28/2019 23:00,928,32,27,38,650,13
08/28/2019 22:00,928,33,28,39,650,14
08/28/2019 21:00,932,33,28,39,650,14
08/28/2019 20:00,932,34,28,40,650,14
08/28/2019 19:00,935,35,30,41,650,15
08/28/2019 18:00,935,32,27,38,650,13
08/28/2019 17:00,935,33,28,39,650,14
08/28/2019 16:00,928,33,28,39,650,14
08/28/2019 15:00,932,39,33,46,650,19
08/28/2019 14:00,939,39,33,46,650,19
08/28/2019 13:00,939,39,33,46,650,19
08/28/2019 12:00,939,40,34,47,650,19
08/28/2019 11:00,939,38,33,45,650,18
08/28/2019 10:00,946,40,34,47,650,19
08/28/2019 09:00,943,38,32,45,640,18
08/28/2019 08:00,943,40,34,47,640,19
08/28/2019 07:00,943,39,33,46,640,18
08/28/2019 06:00,943,38,32,45,640,18
08/28/2019 05:00,943,39,33,46,640,18
08/28/2019 04:00,943,35,30,42,640,15
08/28/2019 03:00,939,33,28,39,640,13
08/28/2019 02:00,939,35,30,42,640,15
08/28/2019 01:00,939,35,29,41,640,15
08/28/2019 00:00,939,33,28,39,640,14
08/27/2019 23:00,939,32,27,38,640,13
08/27/2019 22:00,943,28,24,33,640,10
08/27/2019 21:00,943,31,26,36,650,12
08/27/2019 20:00,943,34,29,40,650,14
08/27/2019 19:00,943,30,25,35,650,12
08/27/2019 18:00,935,32,27,38,650,13
08/27/2019 17:00,935,32,27,37,650,13
08/27/2019 16:00,935,32,27,37,650,13
08/27/2019 15:00,939,30,25,35,650,12
08/27/2019 14:00,939,31,27,37,650,13
08/27/2019 13:00,943,30,25,35,650,11
08/27/2019 12:00,943,30,26,36,650,12
08/27/2019 11:00,939,29,25,35,650,11
08/27/2019 10:00,935,30,26,36,650,12
08/27/2019 09:00,932,36,31,43,650,16
08/27/2019 08:00,932,32,27,37,650,13
08/27/2019 07:00,932,37,32,44,650,17
08/27/2019 06:00,932,37,32,44,640,17
08/27/2019 05:00,932,31,27,37,650,13
08/27/2019 04:00,928,31,26,37,650,12
08/27/2019 03:00,928,34,29,40,640,14
08/27/2019 02:00,924,30,25,35,640,12
08/27/2019 01:00,924,34,29,40,640,14
08/27/2019 00:00,924,33,28,39,640,14
08/26/2019 23:00,924,37,32,44,650,17
08/26/2019 22:00,924,35,30,42,650,16
08/26/2019 21:00,921,31,26,37,650,12
08/26/2019 20:00,921,30,25,35,650,12
08/26/2019 19:00,917,35,30,42,650,16
08/26/2019 18:00,913,33,28,39,650,14
08/26/2019 17:00,910,31,27,37,650,13
08/26/2019 16:00,906,31,26,36,650,12
08/26/2019 15:00,899,27,23,32,650,10
08/26/2019 14:00,895,29,24,34,650,11
08/26/2019 13:00,895,31,26,37,650,13
08/26/2019 12:00,892,32,27,37,650,13
08/26/2019 11:00,892,33,28,38,650,14
08/26/2019 10:00,888,30,25,35,650,12
08/26/2019 09:00,888,30,25,36,650,12
08/26/2019 08:00,888,32,27,37,650,13
08/26/2019 07:00,888,34,29,40,650,15
08/26/2019 06:00,884,32,27,38,650,13
08/26/2019 05:00,881,32,27,37,650,13
08/26/2019 04:00,881,31,26,36,660,13
08/26/2019 03:00,881,30,26,36,660,12
08/26/2019 02:00,881,31,26,36,650,12
08/26/2019 01:00,881,30,25,35,650,12
08/26/2019 00:00,881,31,26,37,650,13
08/25/2019 23:00,881,33,28,39,650,14
08/25/2019 22:00,881,39,33,46,660,19
08/25/2019 21:00,884,36,30,42,660,17
08/25/2019 20:00,884,35,29,41,660,16
08/25/2019 19:00,884,33,28,40,650,15
08/25/2019 18:00,884,34,29,41,660,15
08/25/2019 17:00,884,39,32,46,660,19
08/25/2019 16:00,884,32,27,37,650,13
08/25/2019 15:00,888,33,28,39,660,14
08/25/2019 14:00,888,30,26,36,650,12
08/25/2019 13:00,892,34,29,41,650,15
08/25/2019 12:00,895,36,30,42,650,16
08/25/2019 11:00,899,34,29,41,650,15
08/25/2019 10:00,899,33,28,39,650,14
08/25/2019 09:00,899,32,27,38,650,13
08/25/2019 08:00,902,33,28,40,650,14
08/25/2019 07:00,902,34,29,41,650,15
08/25/2019 06:00,902,34,28,40,650,14
08/25/2019 05:00,902,33,28,39,650,14
08/25/2019 04:00,902,33,28,39,650,14
08/25/2019 03:00,906,37,31,43,650,17
08/25/2019 02:00,906,32,27,37,650,13
08/25/2019 01:00,906,33,28,39,650,14
08/25/2019 00:00,906,34,29,40,650,15
08/24/2019 23:00,910,34,29,41,650,15
08/24/2019 22:00,910,33,28,39,650,14
08/24/2019 21:00,913,35,30,41,650,16
08/24/2019 20:00,917,37,31,44,650,17
08/24/2019 19:00,921,35,29,41,650,15
08/24/2019 18:00,924,34,29,41,650,15
08/24/2019 17:00,928,40,34,47,650,19
08/24/2019 16:00,932,33,28,39,650,14
08/24/2019 15:00,935,38,32,44,650,17
08/24/2019 14:00,943,32,27,38,640,13
08/24/2019 13:00,950,32,27,37,640,13
08/24/2019 12:00,950,35,30,42,640,15
08/24/2019 11:00,950,36,30,42,640,16
08/24/2019 10:00,954,40,34,47,640,19
08/24/2019 09:00,954,--,--,--,640,--
08/24/2019 08:00,954,--,--,--,640,--
08/24/2019 07:00,954,38,32,44,640,17
08/24/2019 06:00,954,38,32,44,640,17
08/24/2019 05:00,954,--,--,--,640,--
08/24/2019 04:00,958,--,--,--,640,--
08/24/2019 03:00,958,--,--,--,640,--
08/24/2019 02:00,961,--,--,--,640,--
08/24/2019 01:00,961,--,--,--,640,--
08/24/2019 00:00,965,--,--,--,640,--
08/23/2019 23:00,969,--,--,--,640,--
08/23/2019 22:00,973,--,--,--,640,--
08/23/2019 21:00,976,--,--,--,640,--
08/23/2019 20:00,980,--,--,--,640,--
08/23/2019 19:00,984,--,--,--,640,--
08/23/2019 18:00,988,--,--,--,640,--
08/23/2019 17:00,991,--,--,--,640,--
08/23/2019 16:00,995,--,--,--,640,--
08/23/2019 15:00,999,--,--,--,640,--
08/23/2019 14:00,1000,--,--,--,640,--
08/23/2019 13:00,1010,--,--,--,640,--
08/23/2019 12:00,1010,--,--,--,640,--
08/23/2019 11:00,1010,--,--,--,640,--
08/23/2019 10:00,1010,--,--,--,640,--
08/23/2019 09:00,1010,--,--,--,640,--
08/23/2019 08:00,1010,--,--,--,640,--
08/23/2019 07:00,1020,--,--,--,640,--
08/23/2019 06:00,1020,--,--,--,640,--
08/23/2019 05:00,1020,--,--,--,640,--
08/23/2019 04:00,1020,32,28,38,640,13
08/23/2019 03:00,1020,32,27,38,640,13
08/23/2019 02:00,1020,35,29,41,640,15
08/23/2019 01:00,1030,31,26,37,640,12
08/23/2019 00:00,1030,32,27,38,640,13
08/22/2019 23:00,1030,29,25,34,640,11
08/22/2019 22:00,1030,34,29,40,640,15
08/22/2019 21:00,1040,32,27,37,640,13
08/22/2019 20:00,1040,33,28,39,640,14
08/22/2019 19:00,1040,36,30,42,640,16
08/22/2019 18:00,1040,35,30,41,650,15
08/22/2019 17:00,1040,36,31,43,650,16
08/22/2019 16:00,1040,36,31,43,650,16
08/22/2019 15:00,1040,34,29,40,650,15
08/22/2019 14:00,1050,33,28,39,650,14
08/22/2019 13:00,1050,25,21,30,640,8.4
08/22/2019 12:00,1050,26,22,31,640,8.9
08/22/2019 11:00,1050,31,26,36,640,12
08/22/2019 10:00,1050,29,25,34,640,11
08/22/2019 09:00,1060,33,28,39,640,14
08/22/2019 08:00,1060,34,29,40,640,15
08/22/2019 07:00,1060,33,28,39,640,14
08/22/2019 06:00,1060,37,31,44,640,17
08/22/2019 05:00,1060,37,31,44,640,17
08/22/2019 04:00,1060,41,35,48,640,20
08/22/2019 03:00,1060,37,32,44,640,17
08/22/2019 02:00,1060,41,35,49,640,20
08/22/2019 01:00,1060,42,36,50,640,21
08/22/2019 00:00,1070,38,32,45,640,18
08/21/2019 23:00,1070,38,33,45,640,18
08/21/2019 22:00,1080,36,31,42,640,16
08/21/2019 21:00,1080,35,29,41,640,15
08/21/2019 20:00,1080,35,30,41,640,15
08/21/2019 19:00,1080,36,30,42,640,15
08/21/2019 18:00,1080,37,31,43,640,16
08/21/2019 17:00,1090,31,27,37,640,12
08/21/2019 16:00,1090,39,33,46,640,18
08/21/2019 15:00,1090,38,32,45,640,18
08/21/2019 14:00,1100,36,31,42,640,16
08/21/2019 13:00,1100,34,29,40,640,14
08/21/2019 12:00,1100,31,27,37,640,12
08/21/2019 11:00,1110,32,27,37,640,12
08/21/2019 10:00,1110,31,27,37,630,12
08/21/2019 09:00,1110,35,30,41,630,14
08/21/2019 08:00,1110,36,30,42,630,15
08/21/2019 07:00,1110,37,31,43,630,16
08/21/2019 06:00,1110,37,32,44,630,17
08/21/2019 05:00,1110,34,29,41,630,14
08/21/2019 04:00,1110,35,30,41,630,15
08/21/2019 03:00,1110,35,30,41,630,15
08/21/2019 02:00,1110,34,29,40,630,14
08/21/2019 01:00,1110,34,29,40,630,14
08/21/2019 00:00,1120,31,27,37,630,12
08/20/2019 23:00,1120,35,30,41,630,14
08/20/2019 22:00,1120,37,32,44,640,16
08/20/2019 21:00,1120,38,32,44,630,17
08/20/2019 20:00,1120,35,30,41,630,15
08/20/2019 19:00,1130,33,28,39,630,13
08/20/2019 18:00,1130,37,31,43,630,16
08/20/2019 17:00,1130,35,30,41,630,15
08/20/2019 16:00,1140,33,28,39,630,13
08/20/2019 15:00,1140,40,34,47,630,18
08/20/2019 14:00,1140,40,34,47,630,18
08/20/2019 13:00,1140,36,31,43,630,15
08/20/2019 12:00,1140,33,28,39,630,13
08/20/2019 11:00,1150,35,30,41,630,14
08/20/2019 10:00,1150,36,31,43,630,15
08/20/2019 09:00,1160,35,30,41,630,14
08/20/2019 08:00,1160,32,27,37,630,12
08/20/2019 07:00,1160,34,29,39,630,13
08/20/2019 06:00,1160,34,29,40,630,14
08/20/2019 05:00,1160,33,28,39,630,13
08/20/2019 04:00,1170,35,30,41,630,14
08/20/2019 03:00,1170,34,29,40,630,14
08/20/2019 02:00,1170,33,28,39,630,13
08/20/2019 01:00,1180,33,28,39,630,13
08/20/2019 00:00,1180,34,29,39,630,13
08/19/2019 23:00,1180,33,28,39,630,13
08/19/2019 22:00,1180,32,28,38,630,12
08/19/2019 21:00,1180,32,28,38,630,13
08/19/2019 20:00,1180,34,29,40,630,14
08/19/2019 19:00,1180,31,26,36,630,11
08/19/2019 18:00,1180,32,27,37,630,12
08/19/2019 17:00,1180,29,25,35,630,11
08/19/2019 16:00,1180,30,25,35,630,11
08/19/2019 15:00,1180,30,26,35,630,11
08/19/2019 14:00,1190,35,30,41,630,14
08/19/2019 13:00,1190,31,27,37,630,12
08/19/2019 12:00,1190,36,31,42,630,15
08/19/2019 11:00,1190,36,31,42,620,15
08/19/2019 10:00,1190,34,29,40,620,14
08/19/2019 09:00,1190,34,29,40,620,14
08/19/2019 08:00,1190,35,30,41,620,14
08/19/2019 07:00,1190,35,30,41,620,14
08/19/2019 06:00,1200,36,30,42,620,14
08/19/2019 05:00,1200,35,30,41,620,14
08/19/2019 04:00,1200,36,31,42,620,14
08/19/2019 03:00,1200,34,29,39,620,13
08/19/2019 02:00,1200,36,31,42,610,14
08/19/2019 01:00,1200,34,29,40,620,13
08/19/2019 00:00,1200,34,29,40,620,13
08/18/2019 23:00,1200,36,31,42,620,14
08/18/2019 22:00,1210,40,34,46,610,17
08/18/2019 21:00,1210,33,29,39,610,12
08/18/2019 20:00,1210,37,32,44,610,15
08/18/2019 19:00,1210,37,31,43,610,15
08/18/2019 18:00,1210,36,30,42,610,14
08/18/2019 17:00,1220,35,30,41,610,14
08/18/2019 16:00,1220,35,30,41,610,14
08/18/2019 15:00,1220,42,36,49,610,18
08/18/2019 14:00,1220,37,32,43,610,15
08/18/2019 13:00,1220,40,34,46,610,16
08/18/2019 12:00,1220,37,31,43,610,14
08/18/2019 11:00,1220,37,32,43,610,15
08/18/2019 10:00,1230,37,32,44,610,15
08/18/2019 09:00,1220,37,32,43,610,14
08/18/2019 08:00,1230,40,35,47,610,17
08/18/2019 07:00,1230,40,34,47,610,17
08/18/2019 06:00,1230,39,33,45,600,16
08/18/2019 05:00,1230,41,35,47,600,17
08/18/2019 04:00,1230,41,35,47,600,17
08/18/2019 03:00,1230,39,33,45,600,16
08/18/2019 02:00,1230,43,37,50,600,18
08/18/2019 01:00,1230,38,33,45,600,15
08/18/2019 00:00,1230,45,39,52,600,20
08/17/2019 23:00,1220,42,36,49,600,18
08/17/2019 22:00,1220,46,39,53,600,20
08/17/2019 21:00,1210,44,38,51,600,19
08/17/2019 20:00,1200,45,39,52,600,20
08/17/2019 19:00,1190,46,39,53,600,20
08/17/2019 18:00,1180,37,32,43,600,14
08/17/2019 17:00,1170,39,33,45,600,15
08/17/2019 16:00,1150,40,34,47,600,17
08/17/2019 15:00,1140,40,34,46,610,16
08/17/2019 14:00,1120,38,32,44,610,15
08/17/2019 13:00,1100,42,36,49,610,18
08/17/2019 12:00,1080,39,34,46,610,17
08/17/2019 11:00,1070,38,32,44,610,15
08/17/2019 10:00,1050,38,32,44,610,16
08/17/2019 09:00,1040,41,35,48,620,18
08/17/2019 08:00,1030,42,36,48,610,18
08/17/2019 07:00,1020,40,34,46,620,17
08/17/2019 06:00,1010,40,34,47,620,18
08/17/2019 05:00,1000,35,30,41,630,14
08/17/2019 04:00,980,38,32,45,640,17
08/17/2019 03:00,969,36,31,43,640,16
08/17/2019 02:00,969,39,33,46,640,18
08/17/2019 01:00,969,32,27,37,640,12
08/17/2019 00:00,965,30,25,35,640,11
08/16/2019 23:00,969,33,28,39,640,14
08/16/2019 22:00,969,31,26,36,640,12
08/16/2019 21:00,965,28,24,33,640,10
08/16/2019 20:00,965,35,30,41,640,15
08/16/2019 19:00,965,30,26,36,640,12
08/16/2019 18:00,961,30,25,35,640,11
08/16/2019 17:00,958,27,22,31,650,9.4
08/16/2019 16:00,958,29,25,35,650,11
08/16/2019 15:00,958,27,23,32,640,9.9
08/16/2019 14:00,958,28,24,33,640,10
08/16/2019 13:00,965,29,24,34,640,11
08/16/2019 12:00,965,30,25,35,640,11
08/16/2019 11:00,969,32,27,37,640,13
08/16/2019 10:00,969,33,28,39,640,13
08/16/2019 09:00,973,33,28,38,640,13
08/16/2019 08:00,973,33,28,39,640,14
08/16/2019 07:00,973,35,29,41,640,15
08/16/2019 06:00,973,36,31,43,640,16
08/16/2019 05:00,973,38,33,45,640,17
08/16/2019 04:00,976,34,29,40,640,14
08/16/2019 03:00,973,34,29,39,640,14
08/16/2019 02:00,973,32,27,37,640,12
08/16/2019 01:00,973,31,26,36,640,12
08/16/2019 00:00,973,34,29,40,640,14
08/15/2019 23:00,976,34,29,40,640,14
08/15/2019 22:00,976,31,26,36,640,12
08/15/2019 21:00,976,28,24,33,640,10
08/15/2019 20:00,976,28,24,33,640,10
08/15/2019 19:00,973,30,25,35,640,11
08/15/2019 18:00,973,34,29,40,640,14
08/15/2019 17:00,976,30,25,35,640,11
08/15/2019 16:00,976,30,25,35,640,11
08/15/2019 15:00,980,30,25,35,640,11
08/15/2019 14:00,984,28,24,33,640,9.9
08/15/2019 13:00,984,30,25,35,630,11
08/15/2019 12:00,991,31,26,36,630,12
08/15/2019 11:00,995,29,25,34,630,11
08/15/2019 10:00,995,30,25,35,630,11
08/15/2019 09:00,991,32,27,37,630,12
08/15/2019 08:00,991,30,26,36,630,11
08/15/2019 07:00,991,37,32,43,630,16
08/15/2019 06:00,988,34,29,40,630,14
08/15/2019 05:00,988,30,25,35,630,11
08/15/2019 04:00,988,31,27,37,630,12
08/15/2019 03:00,988,30,25,35,630,11
08/15/2019 02:00,984,30,26,36,630,11
08/15/2019 01:00,988,33,28,39,630,13
08/15/2019 00:00,988,34,29,40,630,13
08/14/2019 23:00,988,30,25,35,630,11
08/14/2019 22:00,988,30,25,35,630,11
08/14/2019 21:00,984,31,27,37,630,12
08/14/2019 20:00,984,29,24,34,630,10
08/14/2019 19:00,984,27,23,32,630,9.1
08/14/2019 18:00,984,29,24,34,630,10
08/14/2019 17:00,980,31,27,37,630,12
08/14/2019 16:00,973,29,25,35,630,11
08/14/2019 15:00,976,31,27,37,630,12
08/14/2019 14:00,973,35,30,41,630,14
08/14/2019 13:00,980,29,24,34,630,10
08/14/2019 12:00,980,30,26,36,630,11
08/14/2019 11:00,976,35,30,41,630,15
08/14/2019 10:00,976,35,30,41,630,14
08/14/2019 09:00,973,29,24,34,630,10
08/14/2019 08:00,973,29,25,34,630,10
08/14/2019 07:00,969,37,32,44,630,16
08/14/2019 06:00,969,29,25,35,630,11
08/14/2019 05:00,965,31,27,37,630,12
08/14/2019 04:00,965,30,26,36,630,11
08/14/2019 03:00,965,35,30,41,630,15
08/14/2019 02:00,961,36,31,42,630,15
08/14/2019 01:00,961,31,26,36,630,12
08/14/2019 00:00,961,34,29,40,630,14
08/13/2019 23:00,965,29,25,34,630,10
08/13/2019 22:00,965,25,21,30,630,8.0
08/13/2019 21:00,965,34,29,40,630,14
08/13/2019 20:00,965,36,30,42,630,15
08/13/2019 19:00,961,32,27,37,640,12
08/13/2019 18:00,965,32,27,38,640,13
08/13/2019 17:00,965,26,22,31,640,8.9
08/13/2019 16:00,965,37,31,43,640,16
08/13/2019 15:00,965,33,28,39,640,13
08/13/2019 14:00,969,39,33,45,640,18
08/13/2019 13:00,969,33,28,39,640,14
08/13/2019 12:00,969,39,33,46,640,18
08/13/2019 11:00,965,41,35,48,640,20
08/13/2019 10:00,965,32,27,38,640,13
08/13/2019 09:00,961,30,26,36,640,12
08/13/2019 08:00,954,33,28,38,640,13
08/13/2019 07:00,946,34,29,40,640,14
08/13/2019 06:00,939,34,29,40,640,14
08/13/2019 05:00,935,32,27,38,640,13
08/13/2019 04:00,928,32,27,37,640,12
08/13/2019 03:00,921,31,26,36,630,12
08/13/2019 02:00,913,32,27,38,630,13
08/13/2019 01:00,902,32,28,38,630,13
08/13/2019 00:00,895,34,29,40,630,14
08/12/2019 23:00,877,32,27,38,630,13
08/12/2019 22:00,870,34,29,40,640,14
08/12/2019 21:00,842,--,--,--,650,--
08/12/2019 20:00,838,--,--,--,650,--
08/12/2019 19:00,835,--,--,--,650,--
08/12/2019 18:00,835,--,--,--,650,--
08/12/2019 17:00,835,--,--,--,650,--
08/12/2019 16:00,831,--,--,--,650,--
08/12/2019 15:00,831,31,27,37,650,13
08/12/2019 14:00,831,32,27,37,650,13
08/12/2019 13:00,831,32,27,38,650,13
08/12/2019 12:00,828,--,--,--,650,--
08/12/2019 11:00,828,--,--,--,650,--
08/12/2019 10:00,828,--,--,--,650,--
08/12/2019 09:00,828,--,--,--,650,--
08/12/2019 08:00,824,--,--,--,650,--
08/12/2019 07:00,824,38,32,45,650,18
08/12/2019 06:00,824,38,32,45,650,18
08/12/2019 05:00,828,38,32,44,650,17
08/12/2019 04:00,828,37,31,44,650,17
08/12/2019 03:00,831,39,33,46,650,18
08/12/2019 02:00,838,34,29,40,640,14
08/12/2019 01:00,842,32,27,38,640,13
08/12/2019 00:00,849,32,27,37,650,13
08/11/2019 23:00,852,39,33,46,650,18
08/11/2019 22:00,856,32,27,38,650,13
08/11/2019 21:00,859,34,29,40,640,14
08/11/2019 20:00,863,34,29,41,640,15
08/11/2019 19:00,863,34,29,40,640,14
08/11/2019 18:00,859,34,29,40,630,14
08/11/2019 17:00,859,34,29,40,630,14
08/11/2019 16:00,856,34,29,40,630,14
08/11/2019 15:00,852,32,28,38,630,12
08/11/2019 14:00,849,35,30,41,630,14
08/11/2019 13:00,849,39,33,46,630,17
08/11/2019 12:00,845,32,28,38,630,12
08/11/2019 11:00,838,33,28,38,620,13
08/11/2019 10:00,835,34,29,39,620,13
08/11/2019 09:00,828,33,28,38,620,12
08/11/2019 08:00,824,38,32,44,620,16
08/11/2019 07:00,821,28,24,33,620,9.6
08/11/2019 06:00,821,37,31,43,620,15
08/11/2019 05:00,821,32,27,38,620,12
08/11/2019 04:00,817,34,29,40,620,14
08/11/2019 03:00,817,31,26,36,620,11
08/11/2019 02:00,821,33,28,38,620,12
08/11/2019 01:00,821,29,25,35,620,10
08/11/2019 00:00,821,33,28,38,620,13
08/10/2019 23:00,821,33,28,38,630,13
08/10/2019 22:00,824,30,25,35,630,11
08/10/2019 21:00,824,29,24,34,630,10
08/10/2019 20:00,824,29,25,34,630,10
08/10/2019 19:00,824,29,24,34,630,10
08/10/2019 18:00,828,28,24,33,630,9.7
08/10/2019 17:00,831,27,23,32,630,9.0
08/10/2019 16:00,831,28,24,34,630,9.9
08/10/2019 15:00,835,29,25,35,630,10
08/10/2019 14:00,835,26,22,31,630,8.3
08/10/2019 13:00,835,29,25,34,630,10
08/10/2019 12:00,835,29,24,34,620,10
08/10/2019 11:00,835,26,22,30,620,8.1
08/10/2019 10:00,835,27,23,32,620,8.8
08/10/2019 09:00,835,28,23,33,620,9.2
08/10/2019 08:00,835,28,24,33,620,9.4
08/10/2019 07:00,838,30,26,36,620,11
08/10/2019 06:00,838,33,28,38,630,13
08/10/2019 05:00,842,32,27,37,620,12
08/10/2019 04:00,842,30,25,35,620,10
08/10/2019 03:00,845,30,25,35,620,10
08/10/2019 02:00,849,26,22,31,620,8.4
08/10/2019 01:00,852,29,25,34,620,10
08/10/2019 00:00,859,27,23,32,620,8.7
08/09/2019 23:00,859,26,22,31,620,8.5
08/09/2019 22:00,863,26,22,31,620,8.4
08/09/2019 21:00,866,26,22,31,620,8.2
08/09/2019 20:00,866,26,22,31,630,8.6
08/09/2019 19:00,866,25,21,30,630,8.0
08/09/2019 18:00,870,27,23,32,630,8.8
08/09/2019 17:00,874,27,23,32,630,9.1
08/09/2019 16:00,877,27,23,32,630,9.2
08/09/2019 15:00,881,27,23,32,630,9.1
08/09/2019 14:00,884,26,22,31,630,8.5
08/09/2019 13:00,884,28,23,33,630,9.3
08/09/2019 12:00,884,27,23,32,620,9.0
08/09/2019 11:00,884,30,25,35,620,11
08/09/2019 10:00,884,28,24,33,620,9.6
08/09/2019 09:00,884,29,25,35,620,10
08/09/2019 08:00,884,31,27,37,620,12
08/09/2019 07:00,884,34,29,40,620,14
08/09/2019 06:00,884,34,29,40,620,13
08/09/2019 05:00,884,30,26,36,620,11
08/09/2019 04:00,884,33,28,38,620,13
08/09/2019 03:00,888,33,28,39,620,13
08/09/2019 02:00,884,31,26,36,620,11
08/09/2019 01:00,888,31,27,37,630,12
08/09/2019 00:00,888,32,27,37,630,12
08/08/2019 23:00,888,44,38,52,630,22
08/08/2019 22:00,892,44,37,51,630,21
08/08/2019 21:00,892,39,34,46,630,18
08/08/2019 20:00,895,35,30,41,630,14
08/08/2019 19:00,899,42,36,49,630,20
08/08/2019 18:00,910,43,37,50,630,21
08/08/2019 17:00,906,42,36,49,630,20
08/08/2019 16:00,913,44,38,52,630,22
08/08/2019 15:00,917,43,37,51,630,21
08/08/2019 14:00,924,35,30,41,630,14
08/08/2019 13:00,928,36,30,42,630,15
08/08/2019 12:00,932,43,37,51,630,21
08/08/2019 11:00,935,43,37,51,630,21
08/08/2019 10:00,932,40,35,47,630,18
08/08/2019 09:00,935,44,37,51,630,21
08/08/2019 08:00,932,42,36,49,630,20
08/08/2019 07:00,932,44,38,52,620,21
08/08/2019 06:00,932,39,34,46,620,17
08/08/2019 05:00,932,44,38,51,620,21
08/08/2019 04:00,932,43,37,50,620,20
08/08/2019 03:00,932,36,31,42,620,15
08/08/2019 02:00,932,34,29,40,620,13
08/08/2019 01:00,932,37,31,43,620,15
08/08/2019 00:00,932,37,31,43,620,15
08/07/2019 23:00,935,37,31,43,620,15
08/07/2019 22:00,935,36,31,43,620,15
08/07/2019 21:00,939,37,31,43,630,15
08/07/2019 20:00,943,36,31,42,630,15
08/07/2019 19:00,943,34,29,40,630,14
08/07/2019 18:00,946,35,30,41,630,14
08/07/2019 17:00,950,32,27,37,630,12
08/07/2019 16:00,954,31,26,36,630,11
08/07/2019 15:00,954,35,30,41,630,14
08/07/2019 14:00,958,35,30,41,630,14
08/07/2019 13:00,961,37,31,43,630,15
08/07/2019 12:00,961,32,27,38,630,12
08/07/2019 11:00,961,33,28,39,620,13
08/07/2019 10:00,965,33,28,38,620,13
08/07/2019 09:00,965,31,26,37,620,11
08/07/2019 08:00,965,32,27,37,620,12
08/07/2019 07:00,969,31,26,36,620,11
08/07/2019 06:00,969,31,27,37,620,12
08/07/2019 05:00,969,35,30,42,620,14
08/07/2019 04:00,969,35,30,41,620,14
08/07/2019 03:00,973,35,30,41,620,14
08/07/2019 02:00,973,31,26,36,620,11
08/07/2019 01:00,976,31,27,37,620,11
08/07/2019 00:00,980,30,26,36,620,11
08/06/2019 23:00,980,31,26,36,620,11
08/06/2019 22:00,984,30,26,35,620,11
08/06/2019 21:00,988,30,25,35,630,11
08/06/2019 20:00,991,27,23,32,620,8.9
08/06/2019 19:00,991,27,23,32,630,9.0
08/06/2019 18:00,995,28,24,33,630,9.7
08/06/2019 17:00,999,30,26,35,630,11
08/06/2019 16:00,1000,29,25,34,630,10
08/06/2019 15:00,1010,29,25,34,630,10
08/06/2019 14:00,1010,29,24,34,630,10
08/06/2019 13:00,1010,30,26,36,630,11
08/06/2019 12:00,1020,32,27,37,630,12
08/06/2019 11:00,1020,32,28,38,620,12
08/06/2019 10:00,1020,33,28,38,620,13
08/06/2019 09:00,1020,32,28,38,620,12
08/06/2019 08:00,1020,33,28,39,620,13
08/06/2019 07:00,1010,33,28,38,620,13
08/06/2019 06:00,1010,35,30,42,620,14
08/06/2019 05:00,1010,33,28,39,620,13
08/06/2019 04:00,1010,34,29,40,620,13
08/06/2019 03:00,1010,31,27,37,620,12
08/06/2019 02:00,1010,32,27,37,620,12
08/06/2019 01:00,1010,33,29,39,620,13
08/06/2019 00:00,1010,34,29,40,620,13
08/05/2019 23:00,1010,38,32,44,620,16
08/05/2019 22:00,1020,39,34,46,620,17
08/05/2019 21:00,1020,35,30,40,620,14
08/05/2019 20:00,1020,30,25,35,620,11
08/05/2019 19:00,1020,34,29,39,630,13
08/05/2019 18:00,1030,34,29,39,630,13
08/05/2019 17:00,1030,33,28,39,630,13
08/05/2019 16:00,1030,35,30,41,630,14
08/05/2019 15:00,1040,35,30,41,620,14
08/05/2019 14:00,1040,36,30,42,620,14
08/05/2019 13:00,1040,36,31,42,620,15
